Index,parent_id,child_id
161377,722171,832100
161378,722172,832100
161379,722190,833022
161380,722191,833022
161381,722192,833022
161382,722193,833022
161383,722194,833022
161384,722195,833022
161385,722196,833022
161387,722424,831492
161388,722425,831492
161389,722442,833022
161391,722502,832100
161394,722503,832100
161395,722504,832100
161407,722713,831492
161408,722714,831492
161411,722715,831492
161418,722730,831492
161420,722731,831492
161449,722826,831492
161450,722827,831492
161455,722828,831492
161456,722829,831492
161459,722830,831492
161464,722831,831492
161468,722833,831492
161473,722834,831492
161476,722835,831492
161479,722836,831492
161480,722837,831492
161483,722838,831492
161486,722982,833022
161487,722983,833022
161488,722984,833022
161489,722987,833022
161490,722996,832100
161493,722997,832100
161495,722998,832100
161496,723090,833109
161503,723175,833109
161504,723176,833109
161506,723180,833109
161507,723181,833109
161508,723182,833109
161509,723183,833109
161510,723185,833109
161511,723186,833109
161512,723188,833109
161515,723192,833109
161520,723435,832100
161523,723436,832100
161526,723584,833261
161527,723585,833261
161528,723603,832100
161530,723604,832100
161532,723605,832100
161535,723780,832100
161545,724318,833261
161546,724320,833261
161550,724375,832100
161551,724479,831492
161552,724488,831492
161554,724701,833022
161555,724702,833022
161556,724703,833022
161557,724705,833022
161558,724706,833022
161559,724707,833022
161560,724708,833022
161561,724709,833022
161562,724711,833022
161563,724712,833022
161564,724733,831492
161565,724734,831492
161568,724779,832100
161570,724780,832100
161573,724781,832100
161576,724782,832100
161578,724813,833022
161585,725212,832100
161586,725213,832100
161591,725214,832100
161592,725215,832100
161597,725292,831492
161600,725293,831492
161611,725374,831492
161614,725375,831492
161617,725376,831492
161620,725377,832100
161623,725378,832100
161628,725379,832100
161629,725380,832100
161632,725381,832100
161638,725693,831492
161639,725695,831492
161641,725701,831492
161642,725702,831492
161648,725733,833109
161655,726194,831492
161664,726468,831492
161665,726469,831492
161669,726547,832100
161670,726549,832100
161671,726615,833022
161672,726616,833022
161673,726617,833022
161674,726618,833022
161675,726619,833022
161676,726620,833022
161686,726721,832100
161689,726722,832100
161690,726723,832100
161699,726808,833022
161700,726809,833022
161701,726810,833022
161702,726811,833022
161703,726833,832100
161704,726834,832100
161712,727260,832100
161713,727261,832100
161714,727262,833261
161746,727778,831492
161751,727779,831492
161752,727780,831492
161757,727781,831492
161760,727782,831492
161764,727842,832100
161765,727974,832100
161768,727975,832100
161773,728264,832100
161775,728265,832100
161778,728266,832100
161779,728422,832100
161782,728449,831492
161783,728450,831492
161788,728557,832100
161791,728574,833261
161792,728575,833261
161793,728576,833261
161797,728973,833022
161798,728974,833022
161799,728975,833022
161800,729000,832100
161801,729299,833261
161802,729300,833261
161803,729301,833261
161804,729327,832100
161809,729328,832100
161816,729553,831492
161819,729554,831492
161860,730304,831492
161863,730305,831492
161864,730308,831492
161865,730309,831492
161868,730420,833109
161869,730422,833109
161870,730423,833109
161873,730463,832100
161875,730463,831945
161877,730464,832100
161879,730465,832100
161882,730466,832100
161885,730467,832100
161890,730468,832100
161891,730476,831492
161902,730600,831492
161904,730709,831492
161907,730710,831492
161910,730711,831492
161913,730712,831492
161919,730746,832100
161920,730752,832100
161928,731198,833109
161937,731523,831492
161940,731525,832100
161945,731744,832100
161950,731745,832100
162083,732095,831492
162085,732096,831492
162086,732097,831492
162103,732491,832100
162105,732492,832100
162106,732543,832100
162107,732544,832100
162119,732679,831492
162120,732680,831492
162121,732681,831492
162142,732769,832100
162145,732770,832100
162148,732862,833261
162149,733131,832577
162150,733132,832577
162151,733153,832577
162152,733154,832577
162153,733155,832577
162154,733163,832577
162155,733164,832577
162156,733166,832577
162157,733167,832577
162158,733169,832577
162159,733172,832577
162160,733173,832577
162161,733175,832577
162162,733196,832577
162163,733197,832577
162164,733200,832577
162165,733307,832577
162166,733344,832577
162167,733345,832577
162168,733366,832577
162169,733367,832577
162170,733368,832577
162171,733369,832577
162182,734466,832100
162183,734467,831492
162186,734468,831492
162189,734469,831492
162194,734470,832100
162195,734487,831492
162196,734488,831492
162197,734492,832100
162218,734908,831892
162223,734918,832100
162231,734920,832100
162235,734934,831492
162238,734935,831492
162241,734936,831492
162244,734937,831492
162250,734991,831892
162271,735015,831892
162274,735016,831892
162276,735017,831892
162279,735020,831892
162283,735022,831892
162285,735030,831892
162289,735039,831892
162292,735040,831892
162295,735041,831892
162298,735042,831892
162300,735043,831892
162304,735044,831892
162307,735045,831892
162310,735046,831892
162313,735047,831892
162316,735048,831892
162319,735049,831892
162322,735050,831892
162325,735051,831892
162328,735052,831892
162331,735053,831892
162334,735054,831892
162337,735055,831892
162340,735056,831892
162343,735057,831892
162346,735058,831892
162349,735059,831892
162352,735060,831892
162355,735061,831892
162358,735062,831892
162361,735063,831892
162363,735077,832100
162364,735092,832100
162367,735093,832100
162371,735229,832100
162377,735252,832100
162381,735254,832100
162387,735399,832577
162388,735400,832577
162391,735474,831892
162392,735501,831492
162395,735502,831492
162398,735503,831492
162401,735504,831492
162418,735603,832577
162422,735656,833109
162423,735657,833109
162424,735658,833109
162425,735667,833109
162426,735668,833109
162429,735817,832100
162430,735818,832100
162433,735820,831892
162436,735882,831892
162439,735883,831892
162443,735885,831892
162456,735974,832577
162457,735988,832577
162458,735991,832577
162463,736141,832100
162465,736142,832100
162467,736143,832100
162476,736153,833261
162477,736154,833261
162490,737265,832577
162492,737370,831492
162495,737371,831492
162498,737372,831492
162501,737373,831492
162504,737374,831492
162507,737375,831492
162510,737376,831492
162513,737377,831492
162516,737418,833022
162517,737419,833022
162518,737420,833022
162519,737421,833022
162522,737574,832100
162523,737575,832100
162545,737933,832100
162547,737934,832100
162577,738217,832100
162579,739376,832100
162581,739377,832100
162583,739378,832100
162586,739431,832100
162588,739432,832100
162589,739462,831892
162592,739623,630287
162594,739623,831892
162597,739624,831892
162600,739625,831892
162603,739627,831892
162606,739628,831892
162613,739640,831892
162618,739839,832577
162628,740037,832100
162629,740038,832100
162632,740040,832100
162634,740041,832100
162636,740043,832100
162638,740044,832100
162640,740162,831492
162642,740163,831492
162644,740164,831492
162645,740165,831492
162646,740166,831492
162649,740172,831492
162657,740378,831492
162660,740379,831492
162665,740419,832100
162667,740420,832100
162671,740422,832100
162672,740423,832100
162677,740425,832100
162679,740426,832100
162683,740428,831492
162685,740429,831492
162688,740432,831492
162689,740433,831492
162692,740434,831492
162695,740435,831492
162703,740471,832100
162705,740472,832100
162722,740853,832100
162748,747187,832100
162750,747189,832100
162754,747192,832100
162756,747193,832100
162758,747194,832100
162759,747195,832100
162763,747208,833150
162766,747357,832577
162769,747480,831892
162783,747791,831492
162786,747793,831492
162789,747794,831492
162820,748041,831892
162823,748042,831892
162826,748043,831892
162829,748044,831892
162831,748045,831892
162839,748168,833109
162840,748182,833109
162841,748323,832577
162842,748324,832577
162843,748325,832577
162844,748326,832577
162845,748406,831492
162846,748407,831492
162849,748533,833150
162855,748562,831492
162871,748766,831892
162876,748768,831892
162879,748769,831892
162884,748771,831892
162887,748775,831892
162889,748776,831892
162896,748781,831892
162908,748787,831892
162911,748788,831892
162912,748789,832100
162915,748790,832100
162917,748793,832100
162918,748794,832100
162921,748795,832100
162924,748796,832100
162927,748797,832100
162930,748798,832100
162935,748831,831892
162939,748834,831892
162949,748838,831892
162952,748839,831892
162955,748840,831892
162962,748844,831892
162967,748846,831892
162970,748847,831892
163000,748924,831492
163002,748925,831492
163004,748926,831492
163008,748986,831492
163010,749027,831492
163014,749031,831492
163021,749063,833261
163022,749064,833261
163023,749067,831102
163024,749068,831102
163025,749069,831102
163026,749070,831102
163041,749176,831892
163115,749477,832100
163118,749478,832100
163123,749541,831892
163152,749652,832577
163153,749653,832577
163154,749655,832577
163155,749656,832577
163156,749657,832577
163157,749658,832577
163158,749664,831492
163160,749665,831492
163162,749666,831492
163164,749675,831892
163175,749754,832577
163176,749755,832577
163177,749756,832577
163178,749757,832577
163179,749758,832577
163180,749759,832577
163189,749825,832100
163192,749828,831892
163193,749831,832577
163197,750145,832100
163199,750146,832100
163220,750337,833150
163221,750339,833150
163224,750418,832100
163226,750419,832100
163227,750464,833150
163241,750825,831892
163244,750897,831892
163245,750898,831892
163249,750980,831492
163251,750981,831492
163253,750983,831492
163256,751108,831892
163260,751109,831892
163266,751111,831892
163268,751112,831892
163298,751222,833109
163299,751223,833109
163300,751245,832577
163301,751323,833109
163302,751324,833109
163303,751329,833109
163304,751330,833109
163313,751495,833109
163421,861666,833109
163434,885346,831492
163435,885348,831492
163436,885671,831492
163438,885672,831492
163440,885673,831492
163449,887850,833150
163462,888416,831892
163473,861341,832656
163475,752937,830944
163476,752954,830944
163477,752953,830944
163478,753900,831376
163479,752925,830944
163480,752926,830944
163481,752927,830944
163482,752928,830944
163483,752929,830944
163484,752930,830944
163485,752931,830944
163486,752932,830944
163487,752955,830944
163488,752938,830944
163489,752939,830944
163490,752940,830944
163491,752941,830944
163492,752942,830944
163493,752943,830944
163494,752944,830944
163495,752945,830944
163496,752946,830944
163497,752947,830944
163498,752948,830944
163499,752949,830944
163500,752950,830944
163501,752951,830944
163502,752952,830944
163503,753924,832100
163504,753925,832100
163507,752259,860488
163508,751549,920320
163510,751550,920320
163512,753705,630287
163513,753705,920469
163514,753705,831892
163515,752692,832100
163516,752692,831302
163517,752692,830919
163518,752693,832100
163519,752693,830918
163520,752693,831302
163521,752694,832100
163522,752694,831302
163523,752694,830919
163524,752695,832100
163525,752695,830919
163526,752695,831302
163527,752696,831441
163528,752696,830919
163529,752696,831302
163530,862425,831302
163531,862425,831441
163532,862427,831302
163533,862427,831407
163534,862431,831302
163535,862431,831441
163536,862431,830919
163537,862433,831302
163538,862433,831441
163539,862433,830919
163540,862435,831302
163541,862435,831441
163542,862435,830919
163543,862437,831302
163544,862437,831441
163545,862437,830919
163546,862429,831302
163547,862429,831441
163548,862429,830919
163549,750297,858396
163550,750297,920590
163551,750312,858350
163553,752833,831407
163554,752833,830919
163555,752833,831302
163556,752834,831302
163557,752834,830918
163558,752834,831492
163559,861190,832719
163560,752186,830918
163561,752186,831302
163562,752186,832100
163563,752185,831407
163564,752185,830919
163565,752185,831302
163566,752184,832100
163567,752184,830918
163568,752184,831302
163569,752882,831302
163570,752882,832100
163571,752882,830918
163572,752883,832100
163573,752883,830918
163574,752883,831302
163575,752880,831302
163576,752880,830918
163577,752880,832100
163578,752881,832100
163579,752881,830918
163580,752881,831302
163581,755096,831302
163582,755096,831492
163583,755097,831492
163584,755097,831302
163585,753149,831302
163586,753149,830919
163587,753149,831492
163588,753150,831302
163589,753150,831492
163590,753150,830918
163591,753148,831492
163592,753148,830919
163593,753148,831302
163594,752701,831492
163595,752701,830919
163596,752701,831302
163597,752702,831492
163598,752702,830918
163599,752702,831302
163600,752704,831302
163601,752704,830919
163602,752704,831492
163603,752703,831492
163604,752703,830919
163605,752703,831302
163606,752706,831492
163607,752706,830918
163608,752706,831302
163609,752705,831492
163610,752705,830918
163611,752705,831302
163612,750291,858396
163613,750291,920434
163615,862667,831407
163616,862668,831407
163617,754421,830944
163618,754427,830944
163619,754452,830944
163620,754423,830944
163621,754420,830944
163622,754426,830944
163623,754433,830944
163624,754434,830944
163625,754436,830944
163626,754445,830944
163627,754446,830944
163628,754447,830944
163629,754441,830944
163630,754448,830944
163631,754451,830944
163632,754418,830944
163633,754428,830944
163634,754429,830944
163635,754425,830944
163636,754454,830944
163637,754437,830944
163638,754422,830944
163639,754438,830944
163640,754432,830944
163641,754431,830944
163642,754424,830944
163643,754430,830944
163644,754419,830944
163645,754442,830944
163646,754435,830944
163647,754439,830944
163648,754440,830944
163649,754443,830944
163650,754444,830944
163651,756943,830918
163652,756943,831302
163653,756943,832100
163654,756914,832100
163655,756914,830919
163656,756914,831302
163657,756915,831302
163658,756915,830919
163659,756915,832100
163660,756910,831407
163661,756910,830919
163662,756910,831302
163663,756912,831441
163664,756912,830919
163665,756912,831302
163666,756947,831302
163667,756947,830918
163668,756947,831492
163669,756917,831302
163670,756917,830918
163671,756917,832100
163672,756916,831492
163673,756916,830918
163674,756916,831302
163675,756946,831492
163676,756946,830918
163677,756946,831302
163678,756908,830918
163679,756908,831492
163680,756908,831302
163681,756913,831492
163682,756913,830918
163683,756913,831302
163684,756938,831302
163685,756938,830918
163686,756938,831492
163687,756940,831492
163688,756940,830919
163689,756940,831302
163690,756942,831492
163691,756942,830919
163692,756942,831302
163693,756944,831302
163694,756944,830919
163695,756944,831492
163696,756941,831407
163697,756941,830919
163698,756941,831302
163699,756945,831302
163700,756945,831492
163701,756945,830918
163702,756909,831302
163703,756909,830918
163704,756909,831492
163705,756911,831302
163706,756911,830919
163707,756911,831492
163708,753355,831945
163709,753355,831492
163710,753355,831302
163711,753358,831945
163712,753358,831302
163713,753358,832100
163714,753359,831945
163715,753359,831492
163716,753359,831302
163717,753360,831945
163718,753360,831302
163719,753360,832100
163720,862612,832100
163721,752484,831376
163722,740778,860488
163723,753354,832100
163724,753354,831945
163725,753354,831302
163726,861175,832719
163727,756939,831302
163728,756939,831945
163729,756939,832100
163731,748777,832680
163732,748777,630287
163733,752295,861215
163734,752313,861215
163735,752314,861215
163737,752336,861215
163739,752298,861217
163741,752319,861217
163743,752891,831492
163744,752891,831302
163745,752892,831492
163746,752892,831302
163747,752893,831492
163748,752893,831302
163751,889692,831699
163753,751551,920434
163758,752291,861215
163759,752289,861215
163760,752292,861217
163762,752323,861215
163763,752324,861215
163767,861179,832577
163768,861177,832719
163769,752293,861215
163776,755095,831302
163777,755095,832100
163778,749195,832252
163779,749196,832252
163780,861180,832719
163781,755409,831492
163782,755409,830919
163783,755409,831302
163784,755410,831407
163785,755410,830919
163786,755410,831302
163787,755411,831492
163788,755411,830919
163789,755411,831302
163790,755412,831407
163791,755412,830919
163792,755412,831302
163793,757672,832100
163794,752486,831376
163795,755285,861958
163796,755285,922282
163799,754623,861813
163800,754623,922281
163801,754621,861814
163802,754621,922281
163803,754619,861815
163804,754619,922281
163805,745980,860488
163806,754626,861817
163807,754626,922282
163808,754628,861816
163809,754628,922282
163810,755298,861955
163811,755298,922281
163812,755299,861956
163813,755299,922281
163814,755300,861815
163815,755300,922281
163824,755215,830944
163834,748772,920469
163835,748772,831892
163836,748772,630287
163837,757891,861814
163839,757892,861813
163841,757890,861815
163847,757900,861815
163849,757901,861814
163851,757894,861814
163855,757902,861813
163857,757895,861813
163859,757899,861813
163879,757960,861958
163880,757960,922282
163881,748558,857527
163890,755393,830924
163891,755352,830924
163892,755353,830924
163893,755354,830924
163894,755331,830924
163895,755364,830924
163896,755332,830924
163897,755365,830924
163898,755333,830924
163899,755369,830924
163900,755366,830924
163901,759840,860488
163902,757667,833022
163903,759303,860488
163912,757827,861815
163914,757830,861957
163915,757830,922281
163916,757825,861814
163918,757967,861814
163920,757838,861814
163922,757828,861814
163926,757826,861813
163928,757968,861813
163930,757839,861813
163932,757832,861955
163933,757832,922281
163944,757912,861958
163945,757912,922282
163950,758455,861813
163952,758456,861813
163958,750336,832252
163959,758449,861815
163961,758450,861815
163965,758464,861957
163966,758464,922281
163967,758451,861814
163969,758453,861814
163971,758465,861956
163972,758465,922281
163973,758466,861956
163974,758466,922281
163975,758467,861955
163976,758467,922281
163977,758468,861955
163978,758468,922281
163991,735619,832719
163992,758413,832719
163993,758416,832719
163994,758412,832719
163996,758517,861215
163997,758518,861215
163998,758519,861217
164003,759261,831376
164004,759262,831376
164009,748556,857527
164011,748557,857527
164014,756694,920434
164015,758516,861217
164016,758515,861215
164017,758513,861215
164019,755398,830924
164020,755399,830924
164021,755400,830924
164022,755381,830924
164023,755360,830924
164024,755384,830924
164060,760027,630287
164062,760027,831892
164065,751304,832719
164066,751305,832719
164067,759256,858396
164068,759256,920434
164069,759257,858350
164070,759257,920434
164074,755363,830924
164075,851671,831102
164076,851671,831997
164093,100933,860542
164101,100934,860542
164108,100936,860542
164115,100938,860542
164122,100941,860542
164130,101004,860542
164137,101006,860542
164153,102448,860542
164168,106411,861924
164183,106412,861925
164198,106441,861924
164205,106444,852566
164220,106446,861926
164227,106447,852565
164242,106449,861927
164250,111254,860542
164258,115138,860542
164265,124430,858347
164273,124761,861924
164281,125204,861925
164289,125206,861926
164297,125208,861927
164305,126279,861924
164313,127778,861924
164321,127809,861927
164336,127890,861924
164343,127891,852567
164350,127891,861925
164358,128207,860542
164366,132457,860542
164385,133870,861926
164393,133872,861927
164401,134377,860542
164427,140093,861925
164435,140094,861926
164443,140095,861927
164451,700380,861926
164459,700382,861927
164465,700505,855808
164466,700505,860663
164473,701223,861924
164480,702767,855808
164481,702767,860663
164488,704587,861926
164502,704588,860458
164510,704589,861927
164517,704590,861924
164524,704756,852565
164531,106443,861925
164539,124764,861925
164547,124770,861927
164555,124786,861924
164563,124792,861926
164571,124797,861925
164579,124821,861926
164587,124822,861924
164595,124824,861925
164603,124827,861927
164611,125201,861924
164619,125286,861927
164627,125416,861925
164635,125418,861926
164643,125420,861927
164651,126293,861924
164659,126295,861925
164667,126297,861926
164675,126299,861927
164683,127132,861924
164691,127243,861924
164699,127244,861925
164707,127245,861926
164715,127246,861927
164723,127791,861925
164731,127802,860459
164732,127802,861926
164740,128000,861926
164758,134563,861927
164814,135037,861925
164822,135038,861927
164830,135039,861926
164838,135920,851671
164878,135922,852566
164900,139009,861924
164914,139010,860458
164922,139508,855808
164923,139508,860663
164930,139514,855808
164931,139514,860663
164938,139515,855808
164939,139515,860663
164946,139516,855808
164947,139516,860663
164954,139521,855808
164955,139521,860663
164962,139522,855808
164963,139522,860663
164970,139524,855808
164971,139524,860663
164977,139530,855808
164978,139530,860663
164985,139531,855808
164986,139531,860663
164993,139534,855808
164994,139534,860663
165001,139964,855808
165002,139964,860663
165009,139965,855808
165010,139965,860663
165017,141253,855808
165018,141253,860663
165024,141576,855808
165025,141576,860663
165031,144977,855808
165032,144977,860663
165039,145149,855808
165040,145149,860663
165047,146511,855808
165048,146511,860663
165055,148214,855808
165056,148214,860663
165064,148514,861924
165072,148515,861925
165079,148833,855808
165080,148833,860663
165087,149162,855808
165088,149162,860663
165094,149689,855808
165101,150656,855808
165102,150656,860663
165108,700154,855808
165109,700154,860663
165116,700174,855808
165117,700174,860663
165125,700374,861924
165133,700378,861925
165172,701224,861925
165180,701230,861924
165187,701252,855808
165188,701252,860663
165195,701260,852567
165202,701261,851671
165210,702743,861925
165218,702748,861924
165226,702749,861926
165234,702756,861927
165242,702886,861926
165250,702887,861927
165257,702940,855808
165258,702940,860663
165265,702975,855808
165266,702975,860663
165273,703507,855808
165274,703507,860663
165283,125414,861924
165308,705256,851671
165315,705257,852567
165322,705261,852566
165329,705260,852565
165355,852566,831102
165356,852566,831997
165366,852565,831102
165367,852565,831997
165403,706506,855808
165404,706506,860663
165419,706149,861924
165426,706146,852567
165427,706146,861925
165442,706145,861926
165449,706142,852565
165450,706142,861927
165457,111253,860542
165477,701238,135795
165483,127802,135795
165490,125418,135795
165496,106416,135795
165503,708426,855808
165504,708426,860663
165511,708193,855808
165512,708193,860663
165519,708576,855808
165520,708576,860663
165527,708580,855808
165528,708580,860663
165554,709452,860457
165555,709452,861924
165570,709453,861925
165591,709484,861926
165615,709472,861927
165622,709531,851671
165629,709532,851671
165636,709482,852567
165643,709483,852567
165650,709490,852566
165657,709492,852566
165664,709489,852565
165671,709481,852565
165677,707950,855808
165678,707950,860663
165688,853694,852509
165697,710861,855808
165698,710861,860663
165726,710120,855808
165727,710120,860663
165886,711613,855808
165887,711613,860663
165909,702063,854095
165910,702063,856662
165926,702070,854095
165927,702070,856662
165948,702071,854095
165949,702071,856662
165956,702072,854095
165957,702072,856662
166038,140604,856671
166045,140609,856671
166072,140620,856671
166079,141832,854128
166101,141833,854129
166116,148175,856671
166169,141433,856666
166176,141448,856666
166183,140608,856666
166190,141854,856666
166197,148168,854129
166212,141231,856671
166219,140610,856671
166226,141855,856671
166227,854503,854095
166319,707617,854128
166542,701249,856671
166560,702065,854095
166609,149537,856671
166616,141837,854129
166623,141837,856671
166629,149878,854115
166635,140630,854129
166641,140630,863132
166648,140627,856671
166655,140636,856671
166662,145694,854128
166668,140629,854128
166674,140629,863131
166681,140624,856671
166688,151312,854129
166694,140631,863132
166700,700362,854129
166755,700035,856671
166783,708285,854095
166849,706893,856671
166855,147115,854129
166861,147115,863132
166891,700503,856671
166897,700503,854129
166929,151330,854129
166967,707333,854129
166981,144582,854115
166986,706936,854129
166993,148093,856671
167000,707605,854129
167019,148097,856666
167033,702837,854129
167064,712133,854095
167121,148700,854115
167129,713008,860542
167160,712142,854129
167167,713043,855808
167168,713043,860663
167206,712973,861924
167244,713915,861924
167252,713916,861925
167260,713917,861926
167268,713918,861927
167309,702733,854129
167310,702733,856671
167316,714528,856671
167323,713225,856666
167330,713232,854095
167331,713232,856662
167338,713234,856671
167345,713240,856671
167352,713227,854095
167353,713227,856662
167360,713219,856666
167424,714944,854095
167425,714944,856662
167432,713226,854095
167433,713226,856662
167440,713218,854128
167447,713239,854129
167454,713233,854129
167461,713231,854095
167462,713231,856662
167469,713224,854128
167491,713607,854115
167504,855499,854843
167598,716029,851671
167606,716030,852567
167614,716031,852566
167622,716035,852565
167629,715907,854095
167630,715907,856662
167647,715327,863132
167717,716814,856671
168056,712477,855047
168166,713796,854843
168210,715463,854843
168217,715465,856676
168470,717500,855808
168471,717500,860663
168477,717501,855808
168478,717501,860663
168630,709982,855047
168637,709595,855047
168644,709974,855047
168651,709972,855046
168658,709980,855046
168693,709973,855048
168700,709594,855048
168708,709981,856682
168736,709593,855046
169095,718059,855047
169474,707185,860663
169506,711926,854115
169552,718316,859339
169553,718316,859644
169610,718312,859339
169611,718312,859644
169653,718313,859339
169654,718313,859644
169691,718277,859339
169692,718277,859644
169715,718262,859339
169716,718262,859644
169757,718267,859644
169765,718280,859339
169766,718280,859644
169779,715757,860663
169785,719118,854129
169832,718276,859339
169833,718276,859644
169941,718314,859339
169942,718314,859644
169964,718265,859339
169965,718265,859644
170037,718268,859339
170038,718268,859644
170110,713265,854116
170269,715255,856682
170275,715255,856965
170291,715257,856680
170297,715257,856966
170349,720079,856682
170386,856505,854129
170389,856058,831997
170399,856058,833022
170409,856057,831997
170419,856057,833022
170429,856055,833022
170445,712169,855047
170452,712167,855046
170459,712168,855048
170460,856056,833022
170470,856504,854128
170614,710420,856965
170738,709674,856964
170744,709674,859308
170908,721370,854115
170914,721371,854115
171107,712906,856682
171137,713741,856682
171143,713741,856965
171149,713743,856680
171155,713743,856966
171183,713609,857747
171203,710485,856682
171209,710489,856680
171215,710488,856680
171221,710482,856684
171277,721715,854115
171290,720844,860663
171311,721260,855808
171312,721260,860663
171318,721373,854115
171324,721847,856671
171330,721845,856671
171421,722027,856682
171477,710397,856684
171483,710413,856680
171489,710411,856682
171497,701485,861925
171505,701486,861924
171511,722172,854129
171529,722092,854129
171535,722082,854129
171541,722090,854128
171547,722093,854128
171554,719787,856055
171561,719788,856056
171581,719790,856058
171587,719950,856682
171593,719949,856680
171599,722425,854129
171618,718584,851671
171625,718585,852567
171632,718586,852566
171639,718587,852565
171646,710125,856682
171653,712923,856684
171660,712924,856680
171667,712922,856682
171674,722771,856055
171843,722713,856682
171849,722714,856680
171856,721394,856055
171863,721395,856055
171870,721396,856056
171877,721401,856056
171897,722780,856056
171930,721397,856057
171937,721398,856057
171944,721399,856058
171951,721402,856058
171958,722777,856056
171966,722565,860457
171974,722566,860458
171982,722567,860459
171990,722568,860460
172026,722715,856682
172032,722715,856965
172038,722716,856680
172044,722716,856966
172217,722168,854129
172223,722168,863132
173118,719498,861883
173195,716575,861883
173561,716623,857259
173642,716961,861883
173873,719110,861883
173894,720218,861883
173965,716660,861880
174102,722827,860811
174108,722828,857261
174114,722828,860811
174120,722829,860812
174126,722830,857262
174145,722832,857260
174151,722833,857263
174157,722833,860813
174215,722838,857263
174221,723584,854095
174222,723584,856662
174436,722983,856056
174443,722982,856055
174450,722984,856057
174457,722987,856058
174464,716584,861881
174465,716576,857259
174473,716576,861879
174480,716588,861882
174487,716580,861880
174493,723780,854129
174524,857630,831994
174563,722731,860813
174582,722729,860809
174588,722729,857259
174594,721224,854129
174601,722190,856055
174608,722191,856056
174628,722192,856058
174635,720573,856055
174642,720574,856055
174649,720589,856056
174656,720590,856056
174663,720592,856057
174670,720593,856057
174690,720576,856058
174696,724488,854129
174820,885068,851671
174826,885069,852567
174870,724734,854129
174888,724479,854128
174906,724320,854129
174969,724702,856055
174976,724703,856055
174983,724701,856055
174990,724707,856057
174997,724711,856058
175004,724712,856058
175011,724708,856057
175018,724709,856057
175025,724813,856056
175032,724705,856056
175039,724706,856056
175098,720662,857262
175126,720660,857259
175132,720660,860809
175138,720657,857261
175165,720664,860813
175171,717703,857263
175177,717703,860813
175209,717696,860811
175228,717699,857262
175234,717699,860812
175240,717695,857259
175246,717695,860809
175253,711313,856684
175260,711314,856682
175267,714177,858265
175274,716796,858265
175281,709893,858265
175287,725702,856680
175293,725702,856966
175299,725701,856682
175305,725701,856965
175311,885071,852565
175334,725729,854129
175340,725729,863132
175370,715531,856682
175400,715533,856964
175406,715537,856680
175412,715537,856966
175418,715535,856682
175424,715535,856965
175430,715536,856684
175436,715536,856964
175478,710974,862046
175533,710266,858265
175539,716859,858265
175545,720064,858265
175605,125203,861925
175613,125205,861926
175621,125207,861927
175651,726468,854128
175657,726469,856671
175663,726469,854129
175790,885348,863132
175812,726615,856055
175819,726616,856055
175826,726617,856055
175833,726618,856056
175840,719452,856056
175847,726619,856057
175854,719453,856057
175861,726620,856058
175868,719455,856058
175875,720020,856055
175882,720082,856055
175889,720083,856056
175896,720084,856057
175903,720085,856058
175910,726547,856666
175917,726545,856666
175924,726549,856671
175951,151645,861243
175962,102757,861243
175988,151174,861243
176020,726779,861243
176021,714119,861243
176049,151180,861243
176050,702120,861243
176090,151009,861243
176102,151182,861243
176120,151192,861243
176152,705623,863413
176173,714378,858265
176174,151394,861243
176200,151127,861243
176216,150650,861243
176256,151120,861243
176273,701037,861243
176307,718389,861243
176308,702119,861243
176335,726778,861243
176351,151004,861243
176399,152774,861243
176459,146454,861243
176493,703212,861243
176509,102898,861243
176525,102897,861243
176541,151125,861243
176542,702986,861243
176568,151185,861243
176585,726834,854129
176604,105184,857630
176611,148962,857630
176617,131614,857630
176624,105178,857630
176630,105185,857630
176636,725720,857630
176637,858265,831376
176672,885693,857635
176677,885693,861243
176682,885695,857527
176687,885695,861243
176688,885689,861244
176700,727036,858265
176703,703009,729703
176726,727262,854095
176727,727262,856662
176762,726808,856055
176769,726809,856056
176776,726810,856057
176783,726811,856058
176822,718711,857259
176829,718715,857263
176851,718714,857262
176945,727782,861883
176953,719483,858398
176961,719483,860239
176969,717757,858398
176977,717757,860239
176985,719489,858398
176993,719489,860239
177001,717762,858398
177009,717762,860239
177022,717820,920434
177026,717820,858398
177027,717820,860239
177035,721030,860239
177067,720671,860239
177075,720533,858398
177083,720533,860239
177088,720437,920434
177092,720437,860239
177108,720267,860239
177126,720265,860239
177134,720263,858398
177142,720263,860239
177150,720213,858398
177158,720213,860239
177166,719945,858398
177174,719945,860239
177182,717988,858398
177190,717988,860239
177198,717907,858398
177206,717907,860239
177214,717830,858398
177222,717830,860239
177226,717825,920320
177235,717824,920320
177239,717824,860239
177247,717812,858398
177255,717812,860239
177260,717797,920435
177264,717797,860239
177280,717790,858398
177288,717790,860239
177296,717789,858398
177304,717789,860239
177312,717772,858398
177320,717772,860239
177328,717784,860239
177344,717769,858398
177352,717769,860239
177361,717768,858398
177370,717768,860239
177378,717746,858398
177386,717746,860239
177477,717828,858398
177485,717828,860239
177491,726923,852582
177548,727743,852566
177567,725976,858265
177612,716856,858265
177626,722421,852582
177786,728023,861243
177794,727634,857635
177810,727634,861243
177826,727633,861243
177832,725695,863132
177851,710287,858265
177883,720534,858397
177891,720534,860241
177899,719482,858397
