parent_id,child_id
716572,832100
716573,832100
716574,832100
716575,832100
716576,831492
716580,831492
716584,831492
716588,831492
716592,832100
716596,832100
716600,832100
716601,832100
716602,832100
716604,832100
716606,832100
716607,832100
716610,831492
716618,831492
716619,831492
716620,831492
716621,831492
716622,831492
716623,831492
716624,831492
716625,831492
716626,831492
716627,831492
716652,832100
716653,832100
716654,832100
716655,832100
716657,832100
716660,832100
716663,832100
716666,832100
716668,831492
716669,831492
716671,831492
716672,831492
716674,831492
716675,831492
716677,831492
716678,831492
716680,832100
716683,832100
716686,832100
716689,832100
716697,832100
716698,832100
716699,832100
716701,832100
716703,832100
716705,832100
716707,831492
716710,831492
716713,831492
716716,831492
716763,833261
716814,833261
716846,833109
716961,832100
716962,832100
716963,832100
716999,832100
717001,832100
717058,832100
717285,831492
717286,831492
717312,831492
717314,831492
717331,832100
717447,832100
717489,833109
717490,833109
717511,832100
717513,832100
717514,832100
717595,833109
717628,832100
717694,831492
717695,831492
717696,831492
717698,831492
717699,831492
717700,831492
717703,831492
717739,833109
717745,833109
717768,831892
717790,831892
717813,831892
717828,831892
717953,833109
717980,832100
718047,833109
718048,833109
718053,832100
718057,832100
718058,832100
718059,832100
718060,832100
718061,832100
718062,832100
718110,831492
718212,831492
718268,833150
718276,833150
718277,833150
718299,831492
718308,831492
718309,831492
718312,833150
718313,833150
718317,833150
718544,831492
718560,833150
718693,832100
718695,832100
718697,832100
718699,832100
718701,832100
718712,831492
718714,831492
718715,831492
718783,832100
718857,832100
718998,832100
719026,831492
719027,831492
719028,831492
719099,832100
719100,832100
719102,832100
719103,832100
719105,832100
719106,832100
719108,832100
719110,832100
719118,831492
719452,833022
719453,833022
719455,833022
719494,831492
719495,831492
719496,831492
719497,831492
719498,831492
719787,833022
719788,833022
719789,833022
719790,833022
719949,832100
719950,832100
719960,832100
719981,831492
719983,831492
719984,831492
719985,832100
719986,832100
720020,833022
720076,832100
720077,832100
720078,832100
720079,832100
720080,832100
720081,832100
720082,833022
720083,833022
720084,833022
720085,833022
720218,831492
720274,831492
720275,831492
720276,831492
720277,831492
720278,831492
720573,833022
720574,833022
720575,833022
720576,833022
720589,833022
720590,833022
720592,833022
720593,833022
720656,832100
720657,832100
720658,832100
720660,832100
720661,832100
720662,832100
720663,832100
720664,832100
721087,831492
721089,831492
721090,831492
721097,831492
721247,831492
721348,831492
721349,831492
721350,831492
721351,831492
721369,832100
721370,832100
721371,832100
721394,833022
721395,833022
721396,833022
721397,833022
721398,833022
721399,833022
721401,833022
721402,833022
721538,831492
721714,831492
721715,831492
721845,832100
721846,833261
721847,833261
721946,831492
721948,831492
722026,832100
722027,832100
722028,832100
722082,833261
722090,833261
722092,833261
722093,833261
722167,832100
722168,832100
722171,832100
722172,832100
722190,833022
722191,833022
722192,833022
722193,833022
722194,833022
722195,833022
722196,833022
722424,831492
722425,831492
722442,833022
722502,832100
722503,832100
722504,832100
722713,831492
722714,831492
722715,831492
722730,831492
722731,831492
722826,831492
722827,831492
722828,831492
722829,831492
722830,831492
722831,831492
722833,831492
722834,831492
722835,831492
722836,831492
722837,831492
722838,831492
722982,833022
722983,833022
722984,833022
722987,833022
722996,832100
722997,832100
722998,832100
723090,833109
723175,833109
723176,833109
723180,833109
723181,833109
723182,833109
723183,833109
723185,833109
723186,833109
723188,833109
723192,833109
723435,832100
723436,832100
723584,833261
723585,833261
723603,832100
723604,832100
723605,832100
723780,832100
724318,833261
724320,833261
724375,832100
724479,831492
724488,831492
724701,833022
724702,833022
724703,833022
724705,833022
724706,833022
724707,833022
724708,833022
724709,833022
724711,833022
724712,833022
724733,831492
724734,831492
724779,832100
724780,832100
724781,832100
724782,832100
724813,833022
725212,832100
725213,832100
725214,832100
725215,832100
725292,831492
725293,831492
725374,831492
725375,831492
725376,831492
725377,832100
725378,832100
725379,832100
725380,832100
725381,832100
725693,831492
725695,831492
725701,831492
725702,831492
725733,833109
726194,831492
726468,831492
726469,831492
726547,832100
726549,832100
726615,833022
726616,833022
726617,833022
726618,833022
726619,833022
726620,833022
726721,832100
726722,832100
726723,832100
726808,833022
726809,833022
726810,833022
726811,833022
726833,832100
726834,832100
727260,832100
727261,832100
727262,833261
727778,831492
727779,831492
727780,831492
727781,831492
727782,831492
727842,832100
727974,832100
727975,832100
728264,832100
728265,832100
728266,832100
728422,832100
728449,831492
728450,831492
728557,832100
728574,833261
728575,833261
728576,833261
728973,833022
728974,833022
728975,833022
729000,832100
729299,833261
729300,833261
729301,833261
729327,832100
729328,832100
729553,831492
729554,831492
730304,831492
730305,831492
730308,831492
730309,831492
730420,833109
730422,833109
730423,833109
730463,832100
730463,831945
730464,832100
730465,832100
730466,832100
730467,832100
730468,832100
730476,831492
730600,831492
730709,831492
730710,831492
730711,831492
730712,831492
730746,832100
730752,832100
731198,833109
731523,831492
731525,832100
731744,832100
731745,832100
732095,831492
732096,831492
732097,831492
732491,832100
732492,832100
732543,832100
732544,832100
732679,831492
732680,831492
732681,831492
732769,832100
732770,832100
732862,833261
733131,832577
733132,832577
733153,832577
733154,832577
733155,832577
733163,832577
733164,832577
733166,832577
733167,832577
733169,832577
733172,832577
733173,832577
733175,832577
733196,832577
733197,832577
733200,832577
733307,832577
733344,832577
733345,832577
733366,832577
733367,832577
733368,832577
733369,832577
734466,832100
734467,831492
734468,831492
734469,831492
734470,832100
734487,831492
734488,831492
734492,832100
734908,831892
734918,832100
734920,832100
734934,831492
734935,831492
734936,831492
734937,831492
734991,831892
735015,831892
735016,831892
735017,831892
735020,831892
735022,831892
735030,831892
735039,831892
735040,831892
735041,831892
735042,831892
735043,831892
735044,831892
735045,831892
735046,831892
735047,831892
735048,831892
735049,831892
735050,831892
735051,831892
735052,831892
735053,831892
735054,831892
735055,831892
735056,831892
735057,831892
735058,831892
735059,831892
735060,831892
735061,831892
735062,831892
735063,831892
735077,832100
735092,832100
735093,832100
735229,832100
735252,832100
735254,832100
735399,832577
735400,832577
735474,831892
735501,831492
735502,831492
735503,831492
735504,831492
735603,832577
735656,833109
735657,833109
735658,833109
735667,833109
735668,833109
735817,832100
735818,832100
735820,831892
735882,831892
735883,831892
735885,831892
735974,832577
735988,832577
735991,832577
736141,832100
736142,832100
736143,832100
736153,833261
736154,833261
737265,832577
737370,831492
737371,831492
737372,831492
737373,831492
737374,831492
737375,831492
737376,831492
737377,831492
737418,833022
737419,833022
737420,833022
737421,833022
737574,832100
737575,832100
737933,832100
737934,832100
738217,832100
739376,832100
739377,832100
739378,832100
739431,832100
739432,832100
739462,831892
739623,630287
739623,831892
739624,831892
739625,831892
739627,831892
739628,831892
739640,831892
739839,832577
740037,832100
740038,832100
740040,832100
740041,832100
740043,832100
740044,832100
740162,831492
740163,831492
740164,831492
740165,831492
740166,831492
740172,831492
740378,831492
740379,831492
740419,832100
740420,832100
740422,832100
740423,832100
740425,832100
740426,832100
740428,831492
740429,831492
740432,831492
740433,831492
740434,831492
740435,831492
740471,832100
740472,832100
740853,832100
747187,832100
747189,832100
747192,832100
747193,832100
747194,832100
747195,832100
747208,833150
747357,832577
747480,831892
747791,831492
747793,831492
747794,831492
748041,831892
748042,831892
748043,831892
748044,831892
748045,831892
748168,833109
748182,833109
748323,832577
748324,832577
748325,832577
748326,832577
748406,831492
748407,831492
748533,833150
748562,831492
748766,831892
748768,831892
748769,831892
748771,831892
748775,831892
748776,831892
748781,831892
748787,831892
748788,831892
748789,832100
748790,832100
748793,832100
748794,832100
748795,832100
748796,832100
748797,832100
748798,832100
748831,831892
748834,831892
748838,831892
748839,831892
748840,831892
748844,831892
748846,831892
748847,831892
748924,831492
748925,831492
748926,831492
748986,831492
749027,831492
749031,831492
749063,833261
749064,833261
749067,831102
749068,831102
749069,831102
749070,831102
749176,831892
749477,832100
749478,832100
749541,831892
749652,832577
749653,832577
749655,832577
749656,832577
749657,832577
749658,832577
749664,831492
749665,831492
749666,831492
749675,831892
749754,832577
749755,832577
749756,832577
749757,832577
749758,832577
749759,832577
749825,832100
749828,831892
749831,832577
750145,832100
750146,832100
750337,833150
750339,833150
750418,832100
750419,832100
750464,833150
750825,831892
750897,831892
750898,831892
750980,831492
750981,831492
750983,831492
751108,831892
751109,831892
751111,831892
751112,831892
751222,833109
751223,833109
751245,832577
751323,833109
751324,833109
751329,833109
751330,833109
751495,833109
861666,833109
885346,831492
885348,831492
885671,831492
885672,831492
885673,831492
887850,833150
888416,831892
861341,832656
752937,830944
752954,830944
752953,830944
753900,831376
752925,830944
752926,830944
752927,830944
752928,830944
752929,830944
752930,830944
752931,830944
752932,830944
752955,830944
752938,830944
752939,830944
752940,830944
752941,830944
752942,830944
752943,830944
752944,830944
752945,830944
752946,830944
752947,830944
752948,830944
752949,830944
752950,830944
752951,830944
752952,830944
753924,832100
753925,832100
752259,860488
751549,920320
751550,920320
753705,630287
753705,920469
753705,831892
752692,832100
752692,831302
752692,830919
752693,832100
752693,830918
752693,831302
752694,832100
752694,831302
752694,830919
752695,832100
752695,830919
752695,831302
752696,831441
752696,830919
752696,831302
862425,831302
862425,831441
862427,831302
862427,831407
862431,831302
862431,831441
862431,830919
862433,831302
862433,831441
862433,830919
862435,831302
862435,831441
862435,830919
862437,831302
862437,831441
862437,830919
862429,831302
862429,831441
862429,830919
750297,858396
750297,920590
750312,858350
752833,831407
752833,830919
752833,831302
752834,831302
752834,830918
752834,831492
861190,832719
752186,830918
752186,831302
752186,832100
752185,831407
752185,830919
752185,831302
752184,832100
752184,830918
752184,831302
752882,831302
752882,832100
752882,830918
752883,832100
752883,830918
752883,831302
752880,831302
752880,830918
752880,832100
752881,832100
752881,830918
752881,831302
755096,831302
755096,831492
755097,831492
755097,831302
753149,831302
753149,830919
753149,831492
753150,831302
753150,831492
753150,830918
753148,831492
753148,830919
753148,831302
752701,831492
752701,830919
752701,831302
752702,831492
752702,830918
752702,831302
752704,831302
752704,830919
752704,831492
752703,831492
752703,830919
752703,831302
752706,831492
752706,830918
752706,831302
752705,831492
752705,830918
752705,831302
750291,858396
750291,920434
862667,831407
862668,831407
754421,830944
754427,830944
754452,830944
754423,830944
754420,830944
754426,830944
754433,830944
754434,830944
754436,830944
754445,830944
754446,830944
754447,830944
754441,830944
754448,830944
754451,830944
754418,830944
754428,830944
754429,830944
754425,830944
754454,830944
754437,830944
754422,830944
754438,830944
754432,830944
754431,830944
754424,830944
754430,830944
754419,830944
754442,830944
754435,830944
754439,830944
754440,830944
754443,830944
754444,830944
756943,830918
756943,831302
756943,832100
756914,832100
756914,830919
756914,831302
756915,831302
756915,830919
756915,832100
756910,831407
756910,830919
756910,831302
756912,831441
756912,830919
756912,831302
756947,831302
756947,830918
756947,831492
756917,831302
756917,830918
756917,832100
756916,831492
756916,830918
756916,831302
756946,831492
756946,830918
756946,831302
756908,830918
756908,831492
756908,831302
756913,831492
756913,830918
756913,831302
756938,831302
756938,830918
756938,831492
756940,831492
756940,830919
756940,831302
756942,831492
756942,830919
756942,831302
756944,831302
756944,830919
756944,831492
756941,831407
756941,830919
756941,831302
756945,831302
756945,831492
756945,830918
756909,831302
756909,830918
756909,831492
756911,831302
756911,830919
756911,831492
753355,831945
753355,831492
753355,831302
753358,831945
753358,831302
753358,832100
753359,831945
753359,831492
753359,831302
753360,831945
753360,831302
753360,832100
862612,832100
752484,831376
740778,860488
753354,832100
753354,831945
753354,831302
861175,832719
756939,831302
756939,831945
756939,832100
748777,832680
748777,630287
752295,861215
752313,861215
752314,861215
752336,861215
752298,861217
752319,861217
752891,831492
752891,831302
752892,831492
752892,831302
752893,831492
752893,831302
889692,831699
751551,920434
752291,861215
752289,861215
752292,861217
752323,861215
752324,861215
861179,832577
861177,832719
752293,861215
755095,831302
755095,832100
749195,832252
749196,832252
861180,832719
755409,831492
755409,830919
755409,831302
755410,831407
755410,830919
755410,831302
755411,831492
755411,830919
755411,831302
755412,831407
755412,830919
755412,831302
757672,832100
752486,831376
755285,861958
755285,922282
754623,861813
754623,922281
754621,861814
754621,922281
754619,861815
754619,922281
745980,860488
754626,861817
754626,922282
754628,861816
754628,922282
755298,861955
755298,922281
755299,861956
755299,922281
755300,861815
755300,922281
755215,830944
748772,920469
748772,831892
748772,630287
757891,861814
757892,861813
757890,861815
757900,861815
757901,861814
757894,861814
757902,861813
757895,861813
757899,861813
757960,861958
757960,922282
748558,857527
755393,830924
755352,830924
755353,830924
755354,830924
755331,830924
755364,830924
755332,830924
755365,830924
755333,830924
755369,830924
755366,830924
759840,860488
757667,833022
759303,860488
757827,861815
757830,861957
757830,922281
757825,861814
757967,861814
757838,861814
757828,861814
757826,861813
757968,861813
757839,861813
757832,861955
757832,922281
757912,861958
757912,922282
758455,861813
758456,861813
750336,832252
758449,861815
758450,861815
758464,861957
758464,922281
758451,861814
758453,861814
758465,861956
758465,922281
758466,861956
758466,922281
758467,861955
758467,922281
758468,861955
758468,922281
735619,832719
758413,832719
758416,832719
758412,832719
758517,861215
758518,861215
758519,861217
759261,831376
759262,831376
748556,857527
748557,857527
756694,920434
758516,861217
758515,861215
758513,861215
755398,830924
755399,830924
755400,830924
755381,830924
755360,830924
755384,830924
760027,630287
760027,831892
751304,832719
751305,832719
759256,858396
759256,920434
759257,858350
759257,920434
755363,830924
851671,831102
851671,831997
100933,860542
100934,860542
100936,860542
100938,860542
100941,860542
101004,860542
101006,860542
102448,860542
106411,861924
106412,861925
106441,861924
106444,852566
106446,861926
106447,852565
106449,861927
111254,860542
115138,860542
124430,858347
124761,861924
125204,861925
125206,861926
125208,861927
126279,861924
127778,861924
127809,861927
127890,861924
127891,852567
127891,861925
128207,860542
132457,860542
133870,861926
133872,861927
134377,860542
140093,861925
140094,861926
140095,861927
700380,861926
700382,861927
700505,855808
700505,860663
701223,861924
702767,855808
702767,860663
704587,861926
704588,860458
704589,861927
704590,861924
704756,852565
106443,861925
124764,861925
124770,861927
124786,861924
124792,861926
124797,861925
124821,861926
124822,861924
124824,861925
124827,861927
125201,861924
125286,861927
125416,861925
125418,861926
125420,861927
126293,861924
126295,861925
126297,861926
126299,861927
127132,861924
127243,861924
127244,861925
127245,861926
127246,861927
127791,861925
127802,860459
127802,861926
128000,861926
134563,861927
135037,861925
135038,861927
135039,861926
135920,851671
135922,852566
139009,861924
139010,860458
139508,855808
139508,860663
139514,855808
139514,860663
139515,855808
139515,860663
139516,855808
139516,860663
139521,855808
139521,860663
139522,855808
139522,860663
139524,855808
139524,860663
139530,855808
139530,860663
139531,855808
139531,860663
139534,855808
139534,860663
139964,855808
139964,860663
139965,855808
139965,860663
141253,855808
141253,860663
141576,855808
141576,860663
144977,855808
144977,860663
145149,855808
145149,860663
146511,855808
146511,860663
148214,855808
148214,860663
148514,861924
148515,861925
148833,855808
148833,860663
149162,855808
149162,860663
149689,855808
150656,855808
150656,860663
700154,855808
700154,860663
700174,855808
700174,860663
700374,861924
700378,861925
701224,861925
701230,861924
701252,855808
701252,860663
701260,852567
701261,851671
702743,861925
702748,861924
702749,861926
702756,861927
702886,861926
702887,861927
702940,855808
702940,860663
702975,855808
702975,860663
703507,855808
703507,860663
125414,861924
705256,851671
705257,852567
705261,852566
705260,852565
852566,831102
852566,831997
852565,831102
852565,831997
706506,855808
706506,860663
706149,861924
706146,852567
706146,861925
706145,861926
706142,852565
706142,861927
111253,860542
701238,135795
127802,135795
125418,135795
106416,135795
708426,855808
708426,860663
708193,855808
708193,860663
708576,855808
708576,860663
708580,855808
708580,860663
709452,860457
709452,861924
709453,861925
709484,861926
709472,861927
709531,851671
709532,851671
709482,852567
709483,852567
709490,852566
709492,852566
709489,852565
709481,852565
707950,855808
707950,860663
853694,852509
710861,855808
710861,860663
710120,855808
710120,860663
711613,855808
711613,860663
702063,854095
702063,856662
702070,854095
702070,856662
702071,854095
702071,856662
702072,854095
702072,856662
140604,856671
140609,856671
140620,856671
141832,854128
141833,854129
148175,856671
141433,856666
141448,856666
140608,856666
141854,856666
148168,854129
141231,856671
140610,856671
141855,856671
854503,854095
707617,854128
701249,856671
702065,854095
149537,856671
141837,854129
141837,856671
149878,854115
140630,854129
140630,863132
140627,856671
140636,856671
145694,854128
140629,854128
140629,863131
140624,856671
151312,854129
140631,863132
700362,854129
700035,856671
708285,854095
706893,856671
147115,854129
147115,863132
700503,856671
700503,854129
151330,854129
707333,854129
144582,854115
706936,854129
148093,856671
707605,854129
148097,856666
702837,854129
712133,854095
148700,854115
713008,860542
712142,854129
713043,855808
713043,860663
712973,861924
713915,861924
713916,861925
713917,861926
713918,861927
702733,854129
702733,856671
714528,856671
713225,856666
713232,854095
713232,856662
713234,856671
713240,856671
713227,854095
713227,856662
713219,856666
714944,854095
714944,856662
713226,854095
713226,856662
713218,854128
713239,854129
713233,854129
713231,854095
713231,856662
713224,854128
713607,854115
855499,854843
716029,851671
716030,852567
716031,852566
716035,852565
715907,854095
715907,856662
715327,863132
716814,856671
712477,855047
713796,854843
715463,854843
715465,856676
717500,855808
717500,860663
717501,855808
717501,860663
709982,855047
709595,855047
709974,855047
709972,855046
709980,855046
709973,855048
709594,855048
709981,856682
709593,855046
718059,855047
707185,860663
711926,854115
718316,859339
718316,859644
718312,859339
718312,859644
718313,859339
718313,859644
718277,859339
718277,859644
718262,859339
718262,859644
718267,859644
718280,859339
718280,859644
715757,860663
719118,854129
718276,859339
718276,859644
718314,859339
718314,859644
718265,859339
718265,859644
718268,859339
718268,859644
713265,854116
715255,856682
715255,856965
715257,856680
715257,856966
720079,856682
856505,854129
856058,831997
856058,833022
856057,831997
856057,833022
856055,833022
712169,855047
712167,855046
712168,855048
856056,833022
856504,854128
710420,856965
709674,856964
709674,859308
721370,854115
721371,854115
712906,856682
713741,856682
713741,856965
713743,856680
713743,856966
713609,857747
710485,856682
710489,856680
710488,856680
710482,856684
721715,854115
720844,860663
721260,855808
721260,860663
721373,854115
721847,856671
721845,856671
722027,856682
710397,856684
710413,856680
710411,856682
701485,861925
701486,861924
722172,854129
722092,854129
722082,854129
722090,854128
722093,854128
719787,856055
719788,856056
719790,856058
719950,856682
719949,856680
722425,854129
718584,851671
718585,852567
718586,852566
718587,852565
710125,856682
712923,856684
712924,856680
712922,856682
722771,856055
722713,856682
722714,856680
721394,856055
721395,856055
721396,856056
721401,856056
722780,856056
721397,856057
721398,856057
721399,856058
721402,856058
722777,856056
722565,860457
722566,860458
722567,860459
722568,860460
722715,856682
722715,856965
722716,856680
722716,856966
722168,854129
722168,863132
719498,861883
716575,861883
716623,857259
716961,861883
719110,861883
720218,861883
716660,861880
722827,860811
722828,857261
722828,860811
722829,860812
722830,857262
722832,857260
722833,857263
722833,860813
722838,857263
723584,854095
723584,856662
722983,856056
722982,856055
722984,856057
722987,856058
716584,861881
716576,857259
716576,861879
716588,861882
716580,861880
723780,854129
857630,831994
722731,860813
722729,860809
722729,857259
721224,854129
722190,856055
722191,856056
722192,856058
720573,856055
720574,856055
720589,856056
720590,856056
720592,856057
720593,856057
720576,856058
724488,854129
885068,851671
885069,852567
724734,854129
724479,854128
724320,854129
724702,856055
724703,856055
724701,856055
724707,856057
724711,856058
724712,856058
724708,856057
724709,856057
724813,856056
724705,856056
724706,856056
720662,857262
720660,857259
720660,860809
720657,857261
720664,860813
717703,857263
717703,860813
717696,860811
717699,857262
717699,860812
717695,857259
717695,860809
711313,856684
711314,856682
714177,858265
716796,858265
709893,858265
725702,856680
725702,856966
725701,856682
725701,856965
885071,852565
725729,854129
725729,863132
715531,856682
715533,856964
715537,856680
715537,856966
715535,856682
715535,856965
715536,856684
715536,856964
710974,862046
710266,858265
716859,858265
720064,858265
125203,861925
125205,861926
125207,861927
726468,854128
726469,856671
726469,854129
885348,863132
726615,856055
726616,856055
726617,856055
726618,856056
719452,856056
726619,856057
719453,856057
726620,856058
719455,856058
720020,856055
720082,856055
720083,856056
720084,856057
720085,856058
726547,856666
726545,856666
726549,856671
151645,861243
102757,861243
151174,861243
726779,861243
714119,861243
151180,861243
702120,861243
151009,861243
151182,861243
151192,861243
705623,863413
714378,858265
151394,861243
151127,861243
150650,861243
151120,861243
701037,861243
718389,861243
702119,861243
726778,861243
151004,861243
152774,861243
146454,861243
703212,861243
102898,861243
102897,861243
151125,861243
702986,861243
151185,861243
726834,854129
105184,857630
148962,857630
131614,857630
105178,857630
105185,857630
725720,857630
858265,831376
885693,857635
885693,861243
885695,857527
885695,861243
885689,861244
727036,858265
703009,729703
727262,854095
727262,856662
726808,856055
726809,856056
726810,856057
726811,856058
718711,857259
718715,857263
718714,857262
727782,861883
719483,858398
719483,860239
717757,858398
717757,860239
719489,858398
719489,860239
717762,858398
717762,860239
717820,920434
717820,858398
717820,860239
721030,860239
720671,860239
720533,858398
720533,860239
720437,920434
720437,860239
720267,860239
720265,860239
720263,858398
720263,860239
720213,858398
720213,860239
719945,858398
719945,860239
717988,858398
717988,860239
717907,858398
717907,860239
717830,858398
717830,860239
717825,920320
717824,920320
717824,860239
717812,858398
717812,860239
717797,920435
717797,860239
717790,858398
717790,860239
717789,858398
717789,860239
717772,858398
717772,860239
717784,860239
717769,858398
717769,860239
717768,858398
717768,860239
717746,858398
717746,860239
717828,858398
717828,860239
726923,852582
727743,852566
725976,858265
716856,858265
722421,852582
728023,861243
727634,857635
727634,861243
727633,861243
725695,863132
710287,858265
720534,858397
720534,860241
719482,858397
719482,860241
727975,856682
723140,858398
723140,860239
724012,858398
724012,860239
724817,858398
724817,860239
717813,734496
723239,734498
717831,734500
717989,734502
717908,734504
717793,858397
717793,860241
717826,920320
717826,860241
717816,858397
717816,860241
717822,920434
717822,858397
717822,860241
717834,858397
717834,860241
717794,858397
717794,860241
717759,858397
717759,860241
717770,858397
717770,860241
717773,858397
717773,860241
719491,858397
719491,860241
717765,858397
717765,860241
720226,858397
720226,860241
719486,858397
719486,860241
717990,858397
717990,860241
717911,858397
717911,860241
717748,858397
717748,860241
720264,858397
720264,860241
717817,734497
717835,734501
717991,734503
717905,734505
724820,858397
724820,860241
723240,734499
718369,920320
721620,920320
726647,860239
721745,860239
726450,920320
726450,860239
721623,860239
702943,920320
726728,860239
727422,920320
723912,860239
725627,860239
720439,920434
720439,860241
721621,920320
721736,860241
726452,920320
726452,860241
721624,860241
723913,860241
723913,920320
727383,920435
727383,860241
727383,860239
720266,860241
721031,920435
721031,860241
717785,860241
717802,920435
717802,860241
720672,860241
722758,858398
722758,860239
722756,858398
727254,920360
721455,858398
722759,858397
722759,860241
727256,920360
721456,858397
721456,860241
728450,854129
728266,857748
710179,856682
728576,862612
728575,854129
725381,861233
725381,857263
721946,857259
721948,857262
721538,857263
716729,857259
716737,857262
716745,857263
716739,857262
716747,857263
716731,857259
885070,852566
725372,857262
725371,857259
725373,857260
725374,857259
729301,856671
729299,854095
729299,856662
711110,855808
711110,860663
722576,858397
722576,860241
723100,858398
723100,860239
723101,858397
723101,860241
729555,857630
722575,858398
722575,860239
730693,860542
730309,854128
730286,920320
730746,854129
730467,857259
730467,860809
730988,861243
730468,860812
730982,855808
730982,860663
729388,920320
729386,860241
729387,920320
730301,860239
730595,856055
730596,856056
730597,856057
730598,856058
859339,831866
729844,889764
729847,889765
729850,889766
731797,860542
730158,886594
730160,886596
730163,886598
886572,859365
732200,886572
886573,856933
732199,886573
732382,858398
732382,860239
732383,858397
732383,860241
732642,860239
732644,860241
728422,857263
732769,857263
859644,832252
725794,858265
725795,858265
732543,854129
731864,861249
731870,861249
731863,861249
731874,861249
731877,861249
731885,861249
731853,861249
731861,861249
731878,861249
731855,861249
731893,861249
731865,861249
731871,861249
731881,861249
731883,861249
731888,861249
731892,861249
887184,859644
710388,859938
710389,859938
731897,861249
734496,858398
734496,860239
734497,858397
734497,860241
734498,920320
734498,920434
734498,858398
734498,860239
734499,920320
734499,920434
734499,858397
734499,860241
734500,858398
734500,860239
734501,858397
734501,860241
734488,854115
734502,858398
734502,860239
734503,858397
734503,860241
731895,861249
731882,861249
731845,861249
731891,861249
731876,861249
731872,861249
732763,920460
731873,861249
731875,861249
731880,861249
731886,861249
731843,861249
731894,861249
731913,734715
731851,734723
731915,734717
731916,734719
731917,734720
731852,861249
734504,858398
734504,860239
734505,858397
734505,860241
729975,860239
729976,860241
734492,857262
734717,920427
734717,858407
734717,861249
734715,920427
734715,858407
734715,861249
730581,860239
730582,860241
729795,889764
729796,889765
734723,920427
734723,858407
734723,861249
729797,889766
729798,889764
729799,889765
729800,889766
734506,889764
734507,889765
734508,889766
729832,889764
729835,889765
729838,889766
730727,889764
730728,889765
730729,889766
729820,889764
729822,889766
730755,859365
730757,856934
729876,889766
731719,889766
734470,857259
732663,920320
732663,860239
734906,920435
734906,860239
731842,861249
732323,858265
734720,920427
734720,858407
734720,861249
734719,920427
734719,858407
734719,861249
735075,889764
732230,860239
732231,860241
733827,858265
735039,858212
735039,860476
735039,860828
734991,858212
734991,860476
734991,860828
735020,858212
735020,860476
735020,860828
735050,858212
735050,860476
735050,860828
735041,858212
735041,860476
735041,860828
735043,858212
735043,860476
735043,860828
734994,920527
735044,862396
735053,858212
735053,860476
735053,860828
735030,858212
735030,860476
735030,860828
735015,858212
735015,860476
735015,860828
735046,858212
735046,860476
735046,860828
735057,858212
735057,860476
735057,860828
734919,857259
734921,857260
735229,856682
735049,858212
735049,860476
735049,860828
735048,858212
735048,860476
735048,860828
735058,858212
735058,860476
735058,860828
735040,858212
735040,860476
735040,860828
735054,858212
735054,860476
735054,860828
735051,858212
735051,860476
735051,860828
735056,858212
735056,860476
735056,860828
735062,858212
735062,860476
735062,860828
735061,858212
735061,860476
735061,860828
735016,858212
735016,860476
735016,860828
735047,858212
735047,860476
735047,860828
735055,858212
735055,860476
735055,860828
734911,736075
734908,858212
734908,860476
734908,860828
735059,858212
735059,860476
735059,860828
735029,858212
735029,920469
735052,858212
735052,860476
735052,860828
735060,858212
735060,860476
735060,860828
735045,858212
735045,860476
735045,860828
735017,858212
735017,860476
735017,860828
735474,858212
735474,860476
735474,860828
735063,858212
735063,860476
735063,860828
735000,920527
735504,857259
734534,889764
734535,889765
735885,858212
735885,860476
735885,860828
735883,858212
735883,860476
735883,860828
736153,854128
736154,854129
735720,920320
735720,860239
735022,858212
735022,860476
735022,860828
735254,856680
735252,856682
735253,856684
730019,889764
730021,889766
729670,858265
736075,920469
736075,858212
736075,860476
736075,860828
731867,861249
731850,861249
731833,861249
732357,858265
735996,889764
735997,889765
731862,861249
731827,861249
731868,861249
734716,920427
734716,858407
734716,861249
731914,734716
734664,860239
734664,858398
734665,860241
737418,861924
737419,861925
737420,861926
737421,861927
737605,851671
737606,852567
737608,852566
737607,852565
735818,854129
732700,851671
732701,852566
732702,852565
737874,852567
860457,831102
860459,831102
860460,831102
731198,858265
888167,851671
888168,852565
732748,851671
732749,852567
732750,852565
716701,861231
716697,861229
716698,861229
716699,861230
716705,861233
735365,860809
735911,889764
735912,889765
735913,889766
737575,854129
739633,861249
732369,855808
732369,860663
734936,857262
734936,860812
731900,920555
731900,861249
731887,861249
860638,856055
860639,856056
860640,856057
860641,856058
860546,860542
860545,860542
735239,860239
735240,860241
740166,856671
737897,851458
888416,860476
888434,860239
731854,861249
731832,861249
731866,861249
739999,858265
731890,861249
731898,861249
737593,858265
737863,851671
737864,852567
737866,852566
737865,852565
740756,852567
740758,852566
740757,852565
888531,860750
888530,860747
888532,860744
888533,860748
888535,860742
740725,920320
739639,740384
740384,858212
740384,860476
739640,858212
739640,860476
741092,920610
740471,856682
740471,856965
740472,856680
740472,856966
740163,855048
740164,855047
731884,861249
740378,860813
740379,860813
731896,861249
731834,861249
741140,860663
743795,856342
888737,855704
888736,860449
858550,859365
856706,856933
856707,856934
747154,854129
740422,856682
744452,920359
744452,920435
744451,920435
744451,860239
735668,858265
744483,858265
889169,859365
735904,889169
889170,856933
735905,889170
889171,856934
735906,889171
729826,889764
729827,889765
729828,889766
747632,920527
